configuration_id,attempts,input_sha256,configuration_sha256,status,raw_sha256
hurricane:AL171980__AL112009:a0.5|Independent discrete,1,5de1fe8932de570845156bf23d5f0b282c1e5938a22df37324c8f517a6fe250f,e2304307a863d496933a09bc1cc09c3e08872bdffd5bbe4459408707218ba55a,validated,bdcea81e1b98f678c66a969df887684662f267ba0ce80a2e627af76be9ef0ab4
hurricane:AL171980__AL112009:a0.5|CPS-2F,1,5de1fe8932de570845156bf23d5f0b282c1e5938a22df37324c8f517a6fe250f,c94766119194c8140ec6a4036c8cde128cc0fb717ce23a3ec3754221a39415f8,validated,5a2109b61c8a85b11c40c217f012a5f341bb3a600b660c5b64f6c94281e758c3
hurricane:AL171980__AL112009:a0.5|CPS-3F,1,5de1fe8932de570845156bf23d5f0b282c1e5938a22df37324c8f517a6fe250f,69f636f1330c5e65ef6ad2980cb0cc7bd621ab89e8c016ac6a2b9f1c5c03d752,validated,fc04c819ed92b61865727762ebd2eae52591645a9b1068e0ca2728cd1a9c5b4f
hurricane:AL102008__AL061989:a0.5|Independent discrete,1,03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8,03a9007e3b6260f396626bc7363af72fdb7f34dc7ec356a010d8cd186c6cd2e4,validated,5d0cbaba5b4469900b1ab29bf16bb752858580862ea5085fa3bd6238c78be341
hurricane:AL102008__AL061989:a0.5|CPS-2F,1,03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8,0ac657907e2e392012be3be730e076dcc1d5e8f8e2192973f3a65dcca9edaa5d,validated,967d45ea6afc16f59ad04c7a46416d7fdd7e7f0492ae96475c0383dd61abcb68
hurricane:AL102008__AL061989:a0.5|CPS-3F,1,03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8,74b621530f779a6d3c0f75b26e40d6419bc7a88204f9c0a9bf272a76c7d2991b,validated,4b2bad8f869c48e972baad76e8ef958e189f00e69a2f286991ce6b3151022ca3
hurricane:AL102008__AL061989:a0.5|Independent continuous,1,03522b5f4b1b9d80013b557a1f4bb0e1c36cd495e0a8eba67de65ca6b2db84e8,a82d988a04f7345ff56994f8120c29a11859c3296c1f63df20a40612a58e6159,validated,91fe5cf0e9e666e103b3f02c7e07a3d02d3e6cb0a3338d5711bb1ecd0d297b65
hurricane:EP102002__EP042014:a0.5|CPS-2F,1,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,7927ce13f79bf9368f7b88e09c77ef5b78dbf729bc22c1400c999e831d58b97f,validated,0105b27332a2cad7422f831c7877c38821d383f77faee19e842569f1a1af88d7
hurricane:EP102002__EP042014:a0.5|CPS-3F,1,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,3e2ba3300e1104c8772c1de147d4aba775cc67f012d82e0dea9ee133fcc955f1,validated,4f41ef9aef3ce3aa0710bd4e9fc196099c030b40830e422456cd5517d5753899
hurricane:EP102002__EP042014:a0.5|Independent continuous,1,c7e12ce495215ad4ea07cd2563504d9596457095f47999d9c2f0a69fe0758f68,e297990d78d4b5ea154f24c506b065d57a57deb1ed2c55a744ed7c60c8070c4c,validated,a50c4a19f4f54a3a31d54a111227ca531c1c5df162fffca681680b0f7d301af7
